RH,T_d,w_s,w_d,target,task
-0.0487804878048778,-0.2638888888888889,0.5714285714285713,1.0473684210526315,1,1
-0.1219512195121949,-0.3055555555555556,0.4999999999999998,-1.369924812030075,1,1
-0.0975609756097559,-0.2777777777777778,0.7142857142857143,-1.5669172932330828,1,1
-0.0975609756097559,-0.2638888888888889,0.5714285714285713,0.9105263157894736,1,1
-0.0975609756097559,-0.2083333333333333,0.6428571428571428,0.9218045112781954,1,1
-0.146341463414634,-0.3194444444444445,0.4285714285714286,0.4533834586466164,1,1
0.0,-0.2222222222222222,0.7857142857142858,0.9406015037593984,1,1
0.1707317073170733,-0.1944444444444444,0.4285714285714286,0.5669172932330827,1,1
0.2926829268292683,-0.1805555555555556,0.0,0.7225563909774436,0,1
0.3170731707317073,-0.2777777777777778,0.0714285714285713,0.6195488721804512,0,1
0.3902439024390244,-0.25,0.5714285714285713,0.3075187969924812,0,1
0.3414634146341463,-0.3194444444444445,0.4285714285714286,0.5488721804511281,0,1
0.3658536585365854,-0.3055555555555556,0.4999999999999998,0.4563909774436091,0,1
0.3170731707317073,-0.3055555555555556,0.857142857142857,0.7819548872180453,1,1
0.3414634146341463,-0.3333333333333333,1.142857142857143,0.6488721804511277,0,1
0.3658536585365854,-0.3055555555555556,0.7142857142857143,0.7894736842105265,0,1
0.3658536585365854,-0.25,0.2142857142857141,0.2263157894736841,1,1
0.4390243902439025,-0.1805555555555556,0.7142857142857143,0.7631578947368424,1,1
0.4878048780487806,-0.1527777777777778,0.7857142857142858,0.9842105263157896,1,1
0.4878048780487806,-0.1388888888888889,0.0,-0.9225563909774436,1,1
0.4146341463414635,-0.1111111111111111,0.1428571428571428,0.5699248120300751,1,1
0.3658536585365854,-0.0972222222222222,0.3571428571428571,-1.3751879699248122,1,1
0.3414634146341463,-0.0833333333333333,0.0,1.0729323308270675,1,1
0.1951219512195123,-0.0694444444444444,0.1428571428571428,-0.4315789473684211,1,1
0.048780487804878,-0.1111111111111111,0.1428571428571428,-1.5030075187969925,1,1
-0.146341463414634,-0.1666666666666667,0.4285714285714286,-1.130075187969925,1,1
-0.170731707317073,-0.1666666666666667,0.2857142857142856,-1.551127819548872,1,1
-0.2439024390243901,-0.1805555555555556,0.6428571428571428,1.048872180451128,1,1
-0.2682926829268292,-0.1944444444444444,0.4999999999999998,1.0263157894736843,1,1
-0.2195121951219511,-0.0972222222222222,0.6428571428571428,-1.2601503759398496,1,1
-0.2439024390243901,-0.125,0.7857142857142858,-1.4300751879699247,1,1
-0.170731707317073,-0.1111111111111111,0.3571428571428571,0.8932330827067668,1,1
-0.0487804878048778,-0.0416666666666666,0.0,1.063157894736842,1,1
0.0731707317073171,0.0277777777777777,0.3571428571428571,-1.588721804511278,1,1
0.1707317073170733,0.0416666666666666,0.6428571428571428,0.6150375939849623,1,1
0.2439024390243904,0.0555555555555555,0.5714285714285713,0.8255639097744359,0,1
0.2926829268292683,0.0555555555555555,0.4285714285714286,0.7082706766917295,0,1
0.2439024390243904,0.0,0.4285714285714286,0.6067669172932332,0,1
0.2926829268292683,0.0,0.4999999999999998,0.6969924812030076,0,1
0.2926829268292683,-0.0277777777777778,0.7857142857142858,0.5255639097744361,0,1
0.2926829268292683,-0.0416666666666666,0.0,0.0684210526315789,0,1
0.2926829268292683,-0.0555555555555555,-0.2142857142857143,-1.438345864661654,0,1
0.2682926829268292,-0.0833333333333333,0.0,0.281203007518797,0,1
0.2682926829268292,-0.0972222222222222,-0.0714285714285715,-0.1654135338345864,0,1
0.2682926829268292,-0.0833333333333333,0.0714285714285713,-0.3842105263157894,1,1
0.3170731707317073,0.0,0.0714285714285713,0.1142857142857144,1,1
0.2682926829268292,0.0138888888888888,0.2857142857142856,0.1045112781954887,1,1
0.2195121951219514,0.0138888888888888,0.0714285714285713,0.7842105263157894,1,1
0.2439024390243904,0.0972222222222222,0.4285714285714286,0.0180451127819549,1,1
0.2682926829268292,0.1111111111111111,0.2857142857142856,-0.0120300751879698,1,1
0.3414634146341463,0.1944444444444444,0.1428571428571428,-0.5842105263157894,1,1
0.4146341463414635,0.2638888888888889,-0.142857142857143,-1.5413533834586466,1,1
0.7317073170731708,0.4444444444444445,-0.2857142857142858,-0.7413533834586465,1,1
0.6829268292682927,0.4444444444444445,-0.5714285714285715,0.5127819548872182,1,1
0.6341463414634146,0.4444444444444445,-0.4285714285714286,0.1142857142857144,1,1
0.5365853658536587,0.3888888888888889,-0.0714285714285715,0.4909774436090224,1,1
0.7560975609756099,0.4305555555555555,-0.5000000000000001,0.4157894736842104,0,1
0.9268292682926828,0.5000000000000001,-0.7142857142857143,0.5766917293233084,0,1
0.8780487804878048,0.4722222222222222,-0.642857142857143,0.2368421052631578,1,1
0.7560975609756099,0.4444444444444445,-0.3571428571428571,0.3097744360902257,1,1
0.6829268292682927,0.4027777777777778,-0.4285714285714286,0.112781954887218,1,1
0.6829268292682927,0.3888888888888889,-0.4285714285714286,0.0511278195488722,1,1
0.6829268292682927,0.375,-0.3571428571428571,0.4939849624060152,1,1
0.6585365853658537,0.3611111111111111,-0.3571428571428571,-1.1225563909774436,1,1
0.6829268292682927,0.3888888888888889,-0.2857142857142858,0.0413533834586466,1,1
0.6829268292682927,0.3888888888888889,-0.2857142857142858,0.2210526315789474,1,1
0.7073170731707318,0.3611111111111111,-0.5000000000000001,0.7112781954887217,1,1
0.7804878048780489,0.3888888888888889,-0.642857142857143,-1.4270676691729325,1,1
0.6829268292682927,0.4583333333333333,-0.7142857142857143,-1.585714285714286,1,1
0.4390243902439025,0.4305555555555555,-0.0714285714285715,-0.1616541353383458,1,1
0.2926829268292683,0.4305555555555555,0.0714285714285713,-0.6962406015037593,1,1
0.1707317073170733,0.5277777777777778,0.0714285714285713,-0.6075187969924811,1,1
0.3902439024390244,0.6805555555555557,0.2142857142857141,-0.4135338345864661,1,1
0.2926829268292683,0.5833333333333333,0.4285714285714286,-0.7473684210526315,1,1
0.3902439024390244,0.638888888888889,0.2857142857142856,-0.4120300751879698,1,1
0.4878048780487806,0.6527777777777778,0.1428571428571428,0.056390977443609,1,1
0.2926829268292683,0.6527777777777778,0.0,-0.8541353383458646,1,1
0.4634146341463415,0.638888888888889,0.2142857142857141,-0.1917293233082706,1,1
0.804878048780488,0.7361111111111112,-0.142857142857143,0.256390977443609,1,1
0.829268292682927,0.763888888888889,-0.2857142857142858,0.062406015037594,1,1
0.7560975609756099,0.6666666666666667,-0.0714285714285715,-1.5812030075187968,0,1
0.6585365853658537,0.6527777777777778,-0.2142857142857143,0.2578947368421053,1,1
0.7073170731707318,0.6527777777777778,-0.4285714285714286,0.0338345864661654,1,1
0.7804878048780489,0.6250000000000001,-0.3571428571428571,0.7857142857142859,0,1
0.804878048780488,0.5416666666666667,-0.4285714285714286,-0.9285714285714286,0,1
0.7560975609756099,0.4583333333333333,-0.4285714285714286,0.511278195488722,0,1
0.6341463414634146,0.3472222222222222,-0.142857142857143,0.6067669172932332,1,1
0.3658536585365854,0.3055555555555556,0.4285714285714286,0.5030075187969926,1,1
0.3658536585365854,0.2916666666666666,0.4285714285714286,-0.4488721804511277,1,1
0.3414634146341463,0.2777777777777778,0.5714285714285713,0.2984962406015038,1,1
0.3414634146341463,0.2777777777777778,0.3571428571428571,0.268421052631579,1,1
0.3170731707317073,0.3333333333333333,0.0714285714285713,0.4969924812030075,1,1
0.1463414634146342,0.3333333333333333,1.0,0.0984962406015037,1,1
0.048780487804878,0.3472222222222222,1.4285714285714286,-0.1729323308270676,1,1
0.024390243902439,0.3888888888888889,1.6428571428571428,-0.3578947368421052,1,1
-0.0487804878048778,0.4305555555555555,1.9285714285714288,-1.0443609022556388,1,1
-0.146341463414634,0.4583333333333333,1.5714285714285714,0.080451127819549,1,1
-0.1219512195121949,0.6111111111111113,1.5000000000000002,-0.937593984962406,1,1
-0.146341463414634,0.7083333333333334,1.7142857142857144,-0.4421052631578946,1,1
-0.2195121951219511,0.7222222222222222,1.8571428571428572,-0.6804511278195489,1,1
-0.3658536585365852,0.6250000000000001,1.3571428571428572,-0.038345864661654,1,1
-0.4146341463414633,0.5694444444444444,1.4285714285714286,-0.4796992481203006,1,1
-0.3902439024390243,0.5694444444444444,1.6428571428571428,-0.5398496240601502,1,1
-0.3170731707317071,0.5416666666666667,1.2142857142857142,-1.087218045112782,1,1
-0.2439024390243901,0.513888888888889,1.0714285714285714,-0.6406015037593984,1,1
-0.1951219512195121,0.513888888888889,1.142857142857143,-1.0661654135338348,1,1
-0.170731707317073,0.513888888888889,1.2142857142857142,-0.5593984962406016,1,1
-0.170731707317073,0.4722222222222222,1.4285714285714286,0.0789473684210526,0,1
-0.0975609756097559,0.5000000000000001,0.4999999999999998,0.8082706766917296,0,1
-0.3902439024390243,0.1805555555555555,0.2857142857142856,-0.5593984962406016,1,1
-0.3658536585365852,0.1666666666666666,0.3571428571428571,-0.4503759398496241,1,1
-0.3414634146341462,0.1527777777777777,0.7857142857142858,0.3556390977443607,1,1
-0.4146341463414633,0.0555555555555555,0.3571428571428571,-0.0609022556390977,1,1
-0.4390243902439023,0.0277777777777777,0.9285714285714284,-0.2796992481203006,1,1
-0.2926829268292681,0.1111111111111111,0.5714285714285713,0.2458646616541354,0,1
-0.1951219512195121,0.1666666666666666,0.4999999999999998,-0.0977443609022556,0,1
-0.3414634146341462,0.1805555555555555,0.4999999999999998,0.0390977443609023,1,1
-0.2926829268292681,0.2083333333333333,0.857142857142857,0.0428571428571429,1,1
-0.2682926829268292,0.2777777777777778,1.142857142857143,0.1157894736842105,1,1
-0.2195121951219511,0.3888888888888889,1.5714285714285714,0.3172932330827069,1,1
-0.2682926829268292,0.3888888888888889,1.5000000000000002,0.1045112781954887,1,1
-0.4878048780487803,0.1527777777777777,1.3571428571428572,-0.1421052631578948,1,1
-0.5121951219512194,0.0972222222222222,0.5714285714285713,-0.2127819548872179,1,1
0.0975609756097561,0.6666666666666667,0.4285714285714286,0.6857142857142858,1,1
-0.146341463414634,0.5416666666666667,0.2142857142857141,0.169172932330827,1,1
-0.2195121951219511,0.4583333333333333,0.3571428571428571,-0.2082706766917292,1,1
-0.146341463414634,0.4583333333333333,-0.2142857142857143,0.9481203007518796,1,1
-0.0487804878048778,0.513888888888889,0.0,0.3631578947368419,1,1
0.3902439024390244,0.6805555555555557,-0.3571428571428571,0.9511278195488724,0,1
0.5609756097560977,0.6111111111111113,-0.5000000000000001,-1.5714285714285714,0,1
0.6097560975609756,0.6250000000000001,-0.4285714285714286,0.6037593984962405,0,1
0.7073170731707318,0.5000000000000001,-0.5714285714285715,0.5984962406015037,0,1
0.7560975609756099,0.4583333333333333,-0.642857142857143,-1.605263157894737,0,1
0.7073170731707318,0.5000000000000001,-0.642857142857143,-1.3210526315789473,1,1
0.5121951219512196,0.6250000000000001,-0.2142857142857143,-1.3924812030075189,1,1
0.5365853658536587,0.638888888888889,-0.642857142857143,-1.6082706766917294,1,1
0.6097560975609756,0.6111111111111113,-0.642857142857143,-1.014285714285714,1,1
0.6585365853658537,0.5972222222222222,-0.642857142857143,-1.512781954887218,1,1
0.6585365853658537,0.5555555555555556,-0.5714285714285715,-1.2812030075187968,1,1
0.5853658536585366,0.5694444444444444,-0.5714285714285715,-0.2270676691729322,1,1
0.5121951219512196,0.638888888888889,0.5714285714285713,0.5436090225563909,1,1
0.4390243902439025,0.6666666666666667,0.5714285714285713,0.3323308270676693,1,1
0.4390243902439025,0.7777777777777778,0.7142857142857143,0.9248120300751882,1,1
0.3658536585365854,0.7361111111111112,0.9285714285714284,0.4451127819548873,1,1
0.4390243902439025,0.7916666666666666,0.5714285714285713,0.2736842105263158,1,1
0.5365853658536587,0.861111111111111,0.2857142857142856,0.6451127819548871,1,1
0.5609756097560977,0.9166666666666669,0.4285714285714286,0.661654135338346,1,1
0.6097560975609756,0.9444444444444446,0.7857142857142858,-0.0947368421052631,1,1
0.6829268292682927,0.9861111111111112,0.1428571428571428,0.1706766917293234,1,1
0.829268292682927,1.0694444444444444,-0.3571428571428571,0.5563909774436092,1,1
0.804878048780488,0.9861111111111112,-0.3571428571428571,0.1706766917293234,1,1
0.8780487804878048,0.9722222222222224,-0.5000000000000001,0.0526315789473684,0,1
0.829268292682927,0.8750000000000002,0.0,-0.0804511278195487,0,1
0.8536585365853661,0.8888888888888891,-0.2857142857142858,0.1323308270676691,0,1
0.8536585365853661,0.861111111111111,-0.0714285714285715,0.3037593984962406,0,1
0.8780487804878048,0.8333333333333334,-0.5000000000000001,-1.5270676691729324,0,1
0.8536585365853661,0.8194444444444445,-0.2142857142857143,-0.8541353383458646,0,1
0.9024390243902438,0.8750000000000002,-0.642857142857143,0.3947368421052634,1,1
0.9024390243902438,0.8888888888888891,-0.7142857142857143,0.5909774436090225,1,1
0.8536585365853661,0.8888888888888891,-0.4285714285714286,0.3781954887218043,1,1
0.8780487804878048,0.902777777777778,-0.5000000000000001,0.0082706766917292,1,1
0.9024390243902438,0.9166666666666669,-0.5714285714285715,0.7593984962406017,1,1
0.8780487804878048,0.9166666666666669,-0.3571428571428571,0.9248120300751882,1,1
0.8536585365853661,0.9166666666666669,-0.4285714285714286,0.1067669172932332,1,1
0.804878048780488,0.9861111111111112,-0.5000000000000001,-0.5045112781954887,1,1
0.7317073170731708,1.013888888888889,-0.5714285714285715,-0.2488721804511277,1,1
0.6341463414634146,1.0555555555555556,-0.5714285714285715,-0.5548872180451127,1,1
0.5365853658536587,1.1666666666666667,-0.2142857142857143,0.5879699248120303,1,1
0.4146341463414635,1.1944444444444444,0.0714285714285713,-1.4496240601503758,1,1
0.048780487804878,0.8888888888888891,0.3571428571428571,-0.7661654135338345,1,1
-0.0731707317073168,0.9305555555555556,0.4285714285714286,-0.9278195488721804,1,1
-0.170731707317073,0.8333333333333334,0.2142857142857141,-0.8548872180451127,1,1
-0.2195121951219511,0.8055555555555557,-0.142857142857143,-1.575187969924812,1,1
-0.1219512195121949,0.8888888888888891,0.0714285714285713,-0.9045112781954888,1,1
0.048780487804878,0.9861111111111112,-0.142857142857143,0.7631578947368424,1,1
0.2439024390243904,1.2083333333333333,-0.2142857142857143,-1.2601503759398496,1,1
0.4634146341463415,1.291666666666667,-0.4285714285714286,0.3586466165413535,1,1
0.5365853658536587,1.1111111111111112,0.1428571428571428,-0.1353383458646616,0,1
0.5365853658536587,1.0,0.0714285714285713,-0.1135338345864661,0,1
0.5121951219512196,0.902777777777778,0.0,0.2466165413533835,0,1
0.5609756097560977,0.861111111111111,-0.142857142857143,-1.111278195488722,0,1
0.6585365853658537,0.7083333333333334,-0.5714285714285715,-1.293984962406015,0,1
0.7317073170731708,0.6666666666666667,-0.5714285714285715,-0.625563909774436,0,1
0.6585365853658537,0.5833333333333333,-0.5000000000000001,-0.8481203007518797,0,1
0.6829268292682927,0.5972222222222222,-0.5714285714285715,-1.2571428571428571,0,1
0.7317073170731708,0.6111111111111113,-0.5714285714285715,1.035338345864662,0,1
0.7560975609756099,0.5972222222222222,-0.642857142857143,0.3812030075187971,0,1
0.6097560975609756,0.7083333333333334,-0.7142857142857143,-0.0796992481203007,1,1
0.2195121951219514,1.013888888888889,-0.5714285714285715,-0.925563909774436,1,1
0.024390243902439,1.0555555555555556,-0.2142857142857143,-0.831578947368421,1,1
0.048780487804878,1.1111111111111112,-0.0714285714285715,-0.7609022556390976,1,1
-0.024390243902439,1.1388888888888888,0.0714285714285713,-1.4030075187969924,1,1
0.048780487804878,1.2222222222222223,0.1428571428571428,1.087218045112782,1,1
0.1219512195121952,1.3194444444444446,0.0714285714285713,0.4406015037593984,1,1
0.024390243902439,1.263888888888889,-0.0714285714285715,-1.1932330827067668,1,1
-0.0487804878048778,1.1111111111111112,0.0714285714285713,0.7819548872180453,1,1
0.1951219512195123,0.9305555555555556,0.857142857142857,0.0984962406015037,1,1
0.0975609756097561,0.9444444444444446,0.3571428571428571,0.6857142857142858,1,1
-0.146341463414634,0.9722222222222224,0.2857142857142856,0.6338345864661653,1,1
-0.0487804878048778,1.0,-0.0714285714285715,0.6593984962406017,1,1
0.2682926829268292,0.9861111111111112,-0.3571428571428571,0.4541353383458647,0,1
0.3902439024390244,0.8055555555555557,-0.5000000000000001,1.0541353383458647,0,1
0.5121951219512196,0.8055555555555557,-0.5714285714285715,0.7390977443609021,0,1
0.3414634146341463,0.5694444444444444,-0.5000000000000001,0.9902255639097746,0,1
0.2926829268292683,0.4166666666666667,-0.5714285714285715,-1.231578947368421,0,1
0.3902439024390244,0.4166666666666667,-0.5000000000000001,-1.4766917293233084,0,1
0.4390243902439025,0.4583333333333333,-0.5000000000000001,-1.6,0,1
0.4634146341463415,0.5000000000000001,-0.5714285714285715,-1.5984962406015035,1,1
0.3902439024390244,0.5833333333333333,-0.642857142857143,-1.5609022556390977,1,1
0.3902439024390244,0.6527777777777778,-0.642857142857143,-0.0330827067669173,1,1
0.4634146341463415,0.638888888888889,-0.642857142857143,-1.431578947368421,1,1
0.4878048780487806,0.6666666666666667,-0.642857142857143,-1.333082706766917,1,1
0.3414634146341463,0.861111111111111,-0.7142857142857143,-0.7030075187969925,1,1
-0.2195121951219511,0.8750000000000002,-0.2857142857142858,-1.344360902255639,1,1
-0.170731707317073,0.9861111111111112,0.1428571428571428,1.094736842105263,1,1
-0.0487804878048778,1.152777777777778,0.1428571428571428,0.2849624060150376,1,1
0.3658536585365854,1.0694444444444444,0.4285714285714286,0.4992481203007519,1,1
0.6341463414634146,1.125,0.1428571428571428,0.2187969924812029,1,1
0.4146341463414635,1.1944444444444444,0.0,-0.0210526315789472,1,1
0.2682926829268292,1.027777777777778,0.2857142857142856,-1.4541353383458646,1,1
0.1463414634146342,1.0555555555555556,-0.0714285714285715,0.0691729323308271,1,1
0.4390243902439025,1.0972222222222223,0.7142857142857143,-0.5736842105263157,1,1
0.2926829268292683,1.0,0.3571428571428571,-0.0278195488721803,1,1
0.2682926829268292,1.013888888888889,0.1428571428571428,-1.2654135338345869,1,1
0.7317073170731708,1.1666666666666667,-0.5000000000000001,-0.1022556390977443,0,1
0.8780487804878048,1.125,0.0714285714285713,-0.0203007518796991,0,1
0.8780487804878048,1.0694444444444444,-0.0714285714285715,-0.9526315789473684,0,1
0.9024390243902438,1.0555555555555556,-0.5714285714285715,0.1804511278195488,0,1
0.9268292682926828,1.0416666666666667,-0.7142857142857143,0.8646616541353386,0,1
0.951219512195122,1.0694444444444444,-0.7857142857142858,-0.1774436090225563,0,1
0.9268292682926828,1.0,-0.3571428571428571,-0.0736842105263156,0,1
0.9024390243902438,0.8055555555555557,-0.5714285714285715,0.9172932330827068,0,1
0.8780487804878048,0.6666666666666667,-0.642857142857143,0.275187969924812,0,1
0.829268292682927,0.5833333333333333,-0.5714285714285715,0.5894736842105264,0,1
0.6585365853658537,0.3333333333333333,-0.4285714285714286,1.0729323308270675,0,1
0.6341463414634146,0.3472222222222222,-0.5000000000000001,-0.5759398496240601,1,1
0.3170731707317073,0.2222222222222222,-0.2142857142857143,-0.706766917293233,1,1
0.1707317073170733,0.1527777777777777,-0.142857142857143,-0.4263157894736841,1,1
0.0731707317073171,0.1527777777777777,0.1428571428571428,-0.8774436090225564,1,1
-0.024390243902439,0.1388888888888889,0.2142857142857141,0.9097744360902258,1,1
-0.1951219512195121,0.0277777777777777,0.2857142857142856,0.6887218045112782,1,1
-0.2195121951219511,0.0555555555555555,0.2142857142857141,-0.8263157894736841,1,1
-0.1219512195121949,0.2361111111111111,0.2857142857142856,-1.220300751879699,1,1
-0.170731707317073,0.25,0.2857142857142856,0.5654135338345866,1,1
-0.4634146341463413,-0.1111111111111111,0.2857142857142856,-0.8872180451127819,1,1
-0.6585365853658535,-0.4583333333333334,0.4285714285714286,-1.2812030075187968,1,1
-0.6585365853658535,-0.4722222222222222,0.1428571428571428,-1.2902255639097744,1,1
-0.5365853658536585,-0.3611111111111111,0.0,0.7210526315789474,1,1
-0.2926829268292681,-0.25,-0.0714285714285715,0.7345864661654137,1,1
-0.170731707317073,-0.1944444444444444,0.0714285714285713,0.3924812030075189,0,1
-0.1219512195121949,-0.125,-0.2142857142857143,-0.0233082706766916,1,1
-0.146341463414634,-0.25,-0.0714285714285715,0.5481203007518798,0,1
-0.170731707317073,-0.4166666666666668,0.4285714285714286,-1.114285714285714,0,1
-0.0731707317073168,-0.4722222222222222,-0.2857142857142858,-0.0827067669172932,0,1
0.0731707317073171,-0.4583333333333334,-0.5000000000000001,-0.5458646616541353,0,1
0.2195121951219514,-0.3194444444444445,-0.7142857142857143,0.3729323308270676,0,1
0.2926829268292683,-0.1527777777777778,-0.7142857142857143,0.6511278195488721,1,1
0.2439024390243904,-0.1666666666666667,-0.642857142857143,0.8541353383458646,1,1
0.2682926829268292,-0.2222222222222222,-0.7142857142857143,0.1097744360902255,1,1
0.2195121951219514,-0.1527777777777778,-0.642857142857143,-0.4714285714285713,1,1
-0.4390243902439023,-0.5277777777777779,-0.2142857142857143,-0.5473684210526315,1,1
-0.5853658536585364,-0.6944444444444445,0.0,-0.9285714285714286,1,1
-0.5853658536585364,-0.5833333333333333,0.2142857142857141,-1.350375939849624,1,1
-0.5853658536585364,-0.5277777777777779,0.1428571428571428,-0.4436090225563909,1,1
-0.5853658536585364,-0.4583333333333334,0.2857142857142856,0.642857142857143,1,1
-0.5365853658536585,-0.3055555555555556,0.6428571428571428,-0.5345864661654135,1,1
-0.4634146341463413,-0.1111111111111111,0.4999999999999998,-1.2902255639097744,1,1
-0.4146341463414633,0.0,0.4999999999999998,0.2947368421052633,1,1
-0.4146341463414633,0.0416666666666666,0.4999999999999998,0.1030075187969926,1,1
-0.2439024390243901,0.0277777777777777,0.4285714285714286,0.6887218045112782,1,1
0.6341463414634146,0.4861111111111111,-0.0714285714285715,0.7263157894736841,0,1
0.804878048780488,0.4305555555555555,-0.2142857142857143,-0.0503759398496239,0,1
0.8536585365853661,0.4444444444444445,0.0714285714285713,-0.0360902255639096,0,1
0.8780487804878048,0.5555555555555556,-0.5000000000000001,0.0954887218045114,1,1
0.8780487804878048,0.4722222222222222,-0.5000000000000001,0.3203007518796992,1,1
0.8780487804878048,0.4027777777777778,-0.2857142857142858,0.5067669172932331,0,1
0.829268292682927,0.2777777777777778,-0.142857142857143,0.6481203007518799,0,1
0.8780487804878048,0.2222222222222222,-0.3571428571428571,-0.5300751879699248,0,1
0.8780487804878048,0.2361111111111111,-0.5714285714285715,0.7556390977443611,1,1
0.8536585365853661,0.2777777777777778,-0.5000000000000001,0.0541353383458647,1,1
0.8780487804878048,0.1944444444444444,-0.642857142857143,0.0406015037593985,0,1
0.9024390243902438,0.1944444444444444,-0.7142857142857143,-1.3714285714285714,0,1
0.9268292682926828,0.2083333333333333,-0.7142857142857143,-1.3842105263157891,0,1
0.9024390243902438,0.3194444444444445,-0.7142857142857143,-1.2,1,1
0.7073170731707318,0.4861111111111111,-0.7142857142857143,-0.1917293233082706,1,1
0.4878048780487806,0.513888888888889,-0.5000000000000001,-0.9556390977443608,1,1
0.3414634146341463,0.5694444444444444,-0.2142857142857143,-0.4789473684210525,1,1
0.2195121951219514,0.513888888888889,0.0714285714285713,-1.1097744360902255,1,1
0.1951219512195123,0.4722222222222222,-0.0714285714285715,-1.2300751879699248,1,1
0.1707317073170733,0.5972222222222222,0.0,-0.3481203007518795,1,1
0.0731707317073171,0.5694444444444444,0.1428571428571428,0.1804511278195488,1,1
-0.0487804878048778,0.4583333333333333,0.0,-1.2097744360902254,1,1
-0.146341463414634,0.3611111111111111,0.0,-1.3654135338345863,1,1
-0.1951219512195121,0.25,-0.142857142857143,1.0398496240601502,1,1
-0.2926829268292681,0.2222222222222222,0.1428571428571428,-0.5293233082706768,1,1
-0.146341463414634,0.2916666666666666,0.0,0.7270676691729324,1,1
0.1219512195121952,0.2361111111111111,-0.142857142857143,0.6315789473684212,0,1
0.3658536585365854,0.2083333333333333,-0.5714285714285715,1.0293233082706768,0,1
0.5365853658536587,0.1666666666666666,-0.642857142857143,-1.36390977443609,0,1
0.5853658536585366,0.1111111111111111,-0.642857142857143,-1.4796992481203006,0,1
0.5853658536585366,0.0972222222222222,-0.5714285714285715,0.457142857142857,0,1
0.6097560975609756,0.0555555555555555,-0.642857142857143,0.6157894736842106,0,1
0.6341463414634146,0.0416666666666666,-0.5714285714285715,0.8789473684210527,0,1
0.6341463414634146,0.0277777777777777,-0.5714285714285715,1.000751879699248,0,1
0.6341463414634146,-0.0138888888888889,-0.5714285714285715,-1.5,0,1
0.6341463414634146,-0.0138888888888889,-0.5714285714285715,0.9578947368421054,0,1
0.6341463414634146,-0.0138888888888889,-0.5714285714285715,-1.406766917293233,0,1
0.4146341463414635,0.0972222222222222,-0.642857142857143,-0.9097744360902256,1,1
0.048780487804878,0.3472222222222222,-0.4285714285714286,-1.112781954887218,1,1
-0.024390243902439,0.4166666666666667,0.0714285714285713,-0.7804511278195488,1,1
-0.2195121951219511,0.2083333333333333,0.4285714285714286,-0.3368421052631578,1,1
-0.4878048780487803,-0.1388888888888889,1.142857142857143,-0.5894736842105264,1,1
-0.5609756097560975,-0.1944444444444444,1.0,-0.0127819548872179,1,1
-0.5609756097560975,-0.125,1.0,-0.1368421052631578,1,1
-0.6341463414634144,-0.2083333333333333,0.5714285714285713,0.2842105263157896,1,1
-0.6829268292682925,-0.2361111111111111,0.4285714285714286,-0.6135338345864662,1,1
-0.7317073170731705,-0.2777777777777778,0.4285714285714286,-1.237593984962406,1,1
-0.7560975609756095,-0.2916666666666667,0.2857142857142856,-0.0932330827067669,1,1
-0.7560975609756095,-0.3333333333333333,0.1428571428571428,-1.2729323308270677,1,1
-0.7073170731707316,-0.3611111111111111,0.0714285714285713,-0.8917293233082706,1,1
-0.5121951219512194,-0.1944444444444444,-0.2142857142857143,0.5067669172932331,1,1
-0.2682926829268292,-0.1111111111111111,-0.2857142857142858,0.661654135338346,0,1
-0.0975609756097559,-0.0833333333333333,-0.5714285714285715,-1.531578947368421,0,1
-0.0975609756097559,-0.125,-0.5000000000000001,-0.7812030075187969,0,1
0.0,-0.1388888888888889,-0.5714285714285715,-0.9240601503759398,0,1
-0.024390243902439,-0.1805555555555556,-0.2857142857142858,0.7300751879699248,0,1
-0.024390243902439,-0.1805555555555556,-0.4285714285714286,0.7887218045112783,0,1
-0.0731707317073168,-0.2638888888888889,-0.3571428571428571,-0.2240601503759397,0,1
-0.0975609756097559,-0.2916666666666667,-0.5714285714285715,-1.5842105263157893,0,1
0.048780487804878,-0.2083333333333333,-0.642857142857143,0.0,0,1
0.0731707317073171,-0.1111111111111111,-0.5000000000000001,0.5330827067669174,1,1
0.048780487804878,0.0694444444444444,-0.5714285714285715,-0.3887218045112781,1,1
-0.1951219512195121,0.125,-0.2857142857142858,0.9563909774436092,1,1
-0.5365853658536585,-0.0833333333333333,-0.142857142857143,-0.9488721804511278,1,1
-0.5365853658536585,0.0138888888888888,0.0714285714285713,-0.8203007518796992,1,1
-0.4146341463414633,0.2083333333333333,0.1428571428571428,-1.1857142857142855,1,1
-0.2195121951219511,0.513888888888889,0.4999999999999998,0.3157894736842107,1,1
-0.3414634146341462,0.5277777777777778,0.4285714285714286,-0.8263157894736841,1,1
-0.3658536585365852,0.4583333333333333,0.0714285714285713,-1.3157894736842106,1,1
-0.4390243902439023,0.2638888888888889,-0.0714285714285715,0.5218045112781955,1,1
0.2926829268292683,0.9305555555555556,0.7142857142857143,-0.1609022556390978,1,1
0.3902439024390244,0.9166666666666669,0.7857142857142858,0.131578947368421,1,1
0.4634146341463415,1.013888888888889,-0.3571428571428571,0.3383458646616543,1,1
0.2439024390243904,0.8750000000000002,-0.3571428571428571,-0.1383458646616542,1,1
0.4878048780487806,0.902777777777778,-0.3571428571428571,-0.3744360902255638,0,1
0.4634146341463415,0.861111111111111,-0.2142857142857143,0.2090225563909775,0,1
